_id_x,userId,timestamp,sessionId,itemsCollected,pickupAttempts,timeNearInteractables,enemiesHit,damageDone,timeInCombat,distanceTraveled,timeOutOfCombat,timeSprinting,kills,died,rawJson.user_id,rawJson.session_id,rawJson.timestamp,rawJson.items_collected,rawJson.pickup_attempts,rawJson.time_near_interactables,rawJson.enemies_hit,rawJson.damage_done,rawJson.time_in_combat,rawJson.distance_traveled,rawJson.time_out_of_combat,rawJson.time_sprinting,rawJson.kills,rawJson.deaths,__v_x,death_count,_id_y,consentAgreed,apiKey,createdAt,__v_y,damage_per_hit,pickup_attempt_rate,score_combat,score_collect,score_explore,score_total,pct_combat,pct_collect,pct_explore,soft_combat,soft_collect,soft_explore,cluster,archetype,delta_combat,delta_collect,delta_explore
69748a7748d53c4152cf1659,6974892348d53c4152cf1421,1769265103.612,unreal_1769245303612,0.125,0.2,0.1666666666666666,0.0,0.0,0.0,0.7463253737925688,1.0,0.0333333333333333,0.0,False,6974892348d53c4152cf1421,unreal_1769245303612,2026-01-24T14:31:43.612Z,1,5,5,0,0.0,0.0,12527.269805233778,30.5,1.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.04,0.0,0.1329166666666666,0.1949146767814755,0.3278313434481422,0.0,0.4054422169297305,0.5945577830702695,0.19111171940831942,0.4529007598963515,0.35598752069532896,0,Collection,5.610058268948337e-05,-0.004763723364586969,0.004707622781897403
69748a9548d53c4152cf169c,6974892348d53c4152cf1421,1769265133.64,unreal_1769245333640,0.125,0.2,0.0666666666666666,0.0,0.0,0.0,0.6780257827036912,0.9833333333333332,0.0,0.0,False,6974892348d53c4152cf1421,unreal_1769245333640,2026-01-24T14:32:13.640Z,1,5,2,0,0.0,0.0,11380.843011770216,29.5,0.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.1,0.0,0.1229166666666666,0.1695064456759228,0.2924231123425894,0.0,0.4203384119743009,0.5796615880256991,0.19075039863646437,0.469501681885232,0.33974791947830363,0,Collection,-0.0003613207718550504,0.016600921988880524,-0.016239601217025335
69748ab348d53c4152cf16e2,6974892348d53c4152cf1421,1769265163.638,unreal_1769245363638,0.25,0.16,0.1333333333333333,0.0,0.0,0.0,0.736013406738006,1.0,0.0833333333333333,0.0,False,6974892348d53c4152cf1421,unreal_1769245363638,2026-01-24T14:32:43.638Z,2,4,4,0,0.0,0.0,12354.180696848332,30.0,2.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.04,0.0,0.1458333333333333,0.2048366850178348,0.3506700183511682,0.0,0.4158705498092878,0.5841294501907122,0.19090626106456465,0.4645552505443464,0.3445384883910889,0,Collection,0.00015586242810028406,-0.004946431340885626,0.004790568912785287
69748ad148d53c4152cf172b,6974892348d53c4152cf1421,1769265193.599,unreal_1769245393599,0.125,0.04,0.0333333333333333,1.0,0.3928571428571428,0.4333333333333333,0.4777639823175249,0.5666666666666667,0.0,1.0,False,6974892348d53c4152cf1421,unreal_1769245393599,2026-01-24T14:33:13.599Z,1,1,1,23,117.33333333333331,13.0,8019.39545388959,17.0,0.0,3,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.2732919254658385,0.04,0.6198964803312629,0.0595833333333333,0.1194409955793812,0.7989208092439775,0.7759173038913254,0.0745797739199174,0.1495029221887571,0.8737060120852556,0.07664032892096738,0.04965365899377704,2,Combat,0.6827997510206909,-0.387914921623379,-0.29488482939731187
69748aef48d53c4152cf1783,6974892348d53c4152cf1421,1769265223.679,unreal_1769245423679,0.25,0.28,0.2,0.0,0.0,0.0,0.7272450464138959,1.0,0.0,0.0,False,6974892348d53c4152cf1421,unreal_1769245423679,2026-01-24T14:33:43.679Z,2,7,6,0,0.0,0.0,12207.001437792129,30.5,0.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.0466666666666666,0.0,0.1941666666666666,0.1818112616034739,0.3759779282701406,0.0,0.5164310244487481,0.4835689755512518,0.18153152973431388,0.5636884168513983,0.2547800534142878,0,Collection,-0.6921744823509417,0.48704808793043086,0.20512639442051073
69748b0d48d53c4152cf17d2,6974892348d53c4152cf1421,1769265253.624,unreal_1769245453624,0.375,0.36,0.2,0.217391304347826,0.1517857142857142,0.3333333333333333,0.5466958464151708,0.6666666666666666,0.0666666666666666,0.0,False,6974892348d53c4152cf1421,unreal_1769245453624,2026-01-24T14:34:13.624Z,3,9,6,5,45.33333333333333,10.0,9176.435117891317,20.0,2.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4857142857142857,0.06,0.2376449275362318,0.24875,0.1533406282704593,0.6397355558066913,0.3714736899945591,0.3888325382920638,0.2396937717133769,0.2519764794819595,0.609928660985831,0.13809485953220962,0,Collection,0.07044494974764562,0.04624024413443273,-0.11668519388207815
69748b2b48d53c4152cf182a,6974892348d53c4152cf1421,1769265283.744,unreal_1769245483744,0.25,0.08,0.1333333333333333,0.3913043478260869,0.2053571428571428,0.2333333333333333,0.5188682174079785,0.75,0.2,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769245483744,2026-01-24T14:34:43.744Z,2,2,4,9,61.33333333333333,7.0,8709.340967197282,22.5,6.0,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.365079365079365,0.02,0.3056815044858522,0.1208333333333333,0.1797170543519946,0.6062318921711802,0.5042319753107574,0.1993186681429388,0.2964493565463038,0.49997411691662935,0.33403932949617904,0.16598655358719164,2,Combat,0.24799763743466985,-0.27588933148965195,0.027891694054982014
69748b4948d53c4152cf1886,6974892348d53c4152cf1421,1769265313.627,unreal_1769245513627,0.5,0.24,0.1333333333333333,0.0,0.0,0.0,0.7305934286513643,1.0,0.0,0.0,False,6974892348d53c4152cf1421,unreal_1769245513627,2026-01-24T14:35:13.627Z,4,6,4,0,0.0,0.0,12263.204923795378,30.0,0.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.06,0.0,0.2333333333333333,0.182648357162841,0.4159816904961744,0.0,0.5609221238920832,0.4390778761079169,0.1777479018750388,0.5932393329541634,0.22901276517079772,0,Collection,-0.32222621504159055,0.2592000034579844,0.06302621158360608
69748b9748d53c4152cf18f3,6974892348d53c4152cf1421,1769265391.539,unreal_1769245591539,0.625,0.2,0.2333333333333333,0.0,0.0,0.0,0.8648311791619365,1.0,0.5833333333333334,0.0,False,6974892348d53c4152cf1421,unreal_1769245591539,2026-01-24T14:36:31.539Z,5,5,7,0,0.0,0.0,14516.42125241639,30.0,17.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.0285714285714285,0.0,0.2717261904761904,0.3620411281238175,0.6337673186000079,0.0,0.4287475584516312,0.5712524415483689,0.19035435565681022,0.47872605660679163,0.33091958773639807,0,Collection,0.012606453781771415,-0.1145132763473718,0.10190682256560035
69748bb548d53c4152cf194e,6974892348d53c4152cf1421,1769265421.512,unreal_1769245621512,0.0,0.0,0.0,0.5652173913043478,0.375,0.4833333333333333,0.5442132750372182,0.5,0.4333333333333333,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769245621512,2026-01-24T14:37:01.512Z,0,0,0,13,112.0,14.5,9134.764497335667,15.0,13.0,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4615384615384615,0.0,0.4436845039018952,0.0,0.2443866520926378,0.6880711559945331,0.6448235768008569,0.0,0.3551764231991431,0.6306241498712898,0.21045274323960184,0.15892310688910835,2,Combat,0.44026979421447954,-0.2682733133671898,-0.17199648084728972
69748bd348d53c4152cf19b3,6974892348d53c4152cf1421,1769265451.496,unreal_1769245651496,0.125,0.08,0.0,0.5652173913043478,0.3482142857142856,0.5166666666666666,0.538060635300391,0.5,0.15,0.6666666666666666,False,6974892348d53c4152cf1421,unreal_1769245651496,2026-01-24T14:37:31.496Z,1,2,0,13,103.99999999999996,15.5,9031.490803710643,15.0,4.5,2,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4285714285714284,0.08,0.5050672877846789,0.07125,0.1720151588250977,0.7483324466097767,0.6749236787377333,0.0952116941110717,0.2298646271511948,0.8379718642569105,0.09965429933833932,0.062373836404750124,2,Combat,0.20734771438562072,-0.11079844390126252,-0.09654927048435823
69748bf148d53c4152cf1a1d,6974892348d53c4152cf1421,1769265481.511,unreal_1769245681511,0.25,0.2,0.1333333333333333,0.3043478260869565,0.1517857142857142,0.2,0.6220065279584115,0.8,0.4,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769245681511,2026-01-24T14:38:01.511Z,2,5,4,7,45.33333333333333,6.0,10440.544928487723,24.0,12.0,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.3469387755102041,0.05,0.2672811298432416,0.1583333333333333,0.2555016319896028,0.6811160951661778,0.3924164055733123,0.2324615942230867,0.375122000203601,0.3471852744111428,0.44826140466311826,0.20455332092573897,0,Collection,-0.49078658984576773,0.34860710532477895,0.14217948452098883
69748c0f48d53c4152cf1a7d,6974892348d53c4152cf1421,1769265511.497,unreal_1769245711497,0.625,0.2,0.3666666666666666,0.0,0.0,0.0,0.655721800936086,0.9833333333333332,0.45,0.0,False,6974892348d53c4152cf1421,unreal_1769245711497,2026-01-24T14:38:31.497Z,5,5,11,0,0.0,0.0,11006.464748421147,29.5,13.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.0181818181818181,0.0,0.3024621212121211,0.2764304502340215,0.5788925714461426,0.0,0.5224840257606601,0.47751597423934,0.1808762064414137,0.5684066248267688,0.2507171687318175,0,Collection,-0.16630906796972908,0.12014522016365059,0.04616384780607852
69748c2d48d53c4152cf1adb,6974892348d53c4152cf1421,1769265541.489,unreal_1769245741489,0.25,0.08,0.1,0.5217391304347826,0.3482142857142857,0.4,0.5912195250481524,0.6166666666666667,0.3666666666666666,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769245741489,2026-01-24T14:39:01.489Z,2,2,3,12,104.0,12.0,9923.776900098906,18.5,11.0,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4642857142857143,0.0266666666666666,0.4135144927536231,0.1141666666666666,0.2394715479287047,0.7671527073489945,0.5390250060937428,0.1488186974679211,0.312156296438336,0.5580944016790769,0.28163188802866196,0.16027371029226117,2,Combat,0.3772181952376632,-0.2867747367981069,-0.09044345843955631
69748c4b48d53c4152cf1b3b,6974892348d53c4152cf1421,1769265571.54,unreal_1769245771540,0.25,0.16,0.1,0.0,0.0,0.0,0.862273737825582,0.9833333333333332,0.7833333333333333,0.0,False,6974892348d53c4152cf1421,unreal_1769245771540,2026-01-24T14:39:31.540Z,2,4,3,0,0.0,0.0,14473.493919705235,29.5,23.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.0533333333333333,0.0,0.1408333333333333,0.4114017677897288,0.5522351011230622,0.0,0.2550242334232743,0.7449757665767256,0.16086021011126922,0.27423152184708366,0.5649082680416472,1,Exploration,-0.39723419156780765,-0.0074003661815782995,0.404634557749386
69748c6948d53c4152cf1b99,6974892348d53c4152cf1421,1769265601.602,unreal_1769245801602,0.375,0.2,0.3,0.0,0.0,0.0,0.6821813020594475,1.0,0.3833333333333333,0.0,False,6974892348d53c4152cf1421,unreal_1769245801602,2026-01-24T14:40:01.602Z,3,5,9,0,0.0,0.0,11450.594508876487,30.0,11.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.0222222222222222,0.0,0.2243055555555555,0.2663786588481952,0.4906842144037507,0.0,0.4571281263411292,0.5428718736588708,0.18817540733691004,0.5088386434309571,0.30298594923213285,0,Collection,0.027315197225640825,0.23460712158387342,-0.26192231880951433
69748c8748d53c4152cf1bf7,6974892348d53c4152cf1421,1769265631.55,unreal_1769245831550,0.25,0.08,0.0666666666666666,0.3913043478260869,0.2857142857142857,0.45,0.4598374731836127,0.5666666666666667,0.1333333333333333,0.0,False,6974892348d53c4152cf1421,unreal_1769245831550,2026-01-24T14:40:31.550Z,2,2,2,9,85.33333333333331,13.5,7718.494232421911,17.0,4.0,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.5079365079365078,0.04,0.3269910282953761,0.1091666666666666,0.1482927016292365,0.5844503965912793,0.5594846546473458,0.1867851699705657,0.2537301753820885,0.5966573403613715,0.26567712123597387,0.1376655384026548,2,Combat,0.40848193302446145,-0.24316152219498322,-0.16532041082947804
69748ca548d53c4152cf1c5b,6974892348d53c4152cf1421,1769265661.539,unreal_1769245861539,0.25,0.16,0.2333333333333333,0.0869565217391304,0.0714285714285714,0.1,0.534522406682588,0.8833333333333333,0.0666666666666666,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769245861539,2026-01-24T14:41:01.539Z,2,4,7,2,21.33333333333333,3.0,8972.100695743957,26.5,2.0,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.5714285714285714,0.0228571428571428,0.2326293995859213,0.166547619047619,0.1502972683373136,0.549474286970854,0.4233672168143889,0.3031035718991766,0.2735292112864345,0.35305866595510893,0.4827097483381048,0.16423158570678634,0,Collection,-0.2435986744062626,0.21703262710213095,0.026566047304131535
69748cc348d53c4152cf1cc0,6974892348d53c4152cf1421,1769265691.54,unreal_1769245891540,0.375,0.2,0.1666666666666666,0.0,0.0,0.0,0.7950916174083401,1.0,0.35,0.0,False,6974892348d53c4152cf1421,unreal_1769245891540,2026-01-24T14:41:31.540Z,3,5,5,0,0.0,0.0,13345.824168537954,30.5,10.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.04,0.0,0.1954166666666666,0.286272904352085,0.4816895710187516,0.0,0.4056900510703797,0.5943099489296203,0.1911095148553691,0.4531793814110241,0.35571110373360687,0,Collection,-0.16194915109973984,-0.02953036692708072,0.19147951802682053
69748ce148d53c4152cf1d1e,6974892348d53c4152cf1421,1769265721.509,unreal_1769245921509,0.125,0.04,0.0333333333333333,0.7826086956521738,0.5803571428571429,0.4333333333333333,0.4763176923011745,0.5666666666666667,0.0,0.6666666666666666,False,6974892348d53c4152cf1421,unreal_1769245921509,2026-01-24T14:42:01.509Z,1,1,1,18,173.33333333333334,13.0,7995.119091477619,17.0,0.0,2,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.5158730158730159,0.04,0.5957677708764665,0.0595833333333333,0.1190794230752936,0.7744305272850934,0.7692978903673108,0.0769382549293524,0.1537638547033368,0.8875514777807488,0.06833390103883599,0.044114621180415085,2,Combat,0.6964419629253797,-0.38484548037218813,-0.3115964825531918
69748cff48d53c4152cf1d83,6974892348d53c4152cf1421,1769265751.504,unreal_1769245951504,0.375,0.16,0.2333333333333333,0.3043478260869565,0.2410714285714286,0.3,0.4459983376547688,0.7,0.05,0.0,False,6974892348d53c4152cf1421,unreal_1769245951504,2026-01-24T14:42:31.504Z,3,4,7,7,72.0,9.0,7486.200663519068,21.0,1.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.5510204081632654,0.0228571428571428,0.2792879325643301,0.197797619047619,0.1239995844136922,0.6010851360256413,0.4646395590664151,0.3290675599723719,0.2062928809612131,0.3947377355619428,0.45080598267511374,0.1544562817629435,0,Collection,-0.49281374221880603,0.38247208163627777,0.1103416605825284
69748d1d48d53c4152cf1de7,6974892348d53c4152cf1421,1769265781.556,unreal_1769245981556,0.0,0.0,0.0,1.0,0.9196428571428572,0.9333333333333332,0.2051346980136254,0.0666666666666666,0.0,1.0,False,6974892348d53c4152cf1421,unreal_1769245981556,2026-01-24T14:43:01.556Z,0,0,0,32,274.6666666666667,28.0,3443.240439988142,2.0,0.0,3,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.6397515527950312,0.0,0.8985455486542444,0.0,0.0512836745034063,0.9498292231576508,0.9460074787624276,0.0,0.0539925212375724,0.6626625346848589,0.19756007483396865,0.13977739048117252,2,Combat,0.2679247991229161,-0.2532459078411451,-0.014678891281770967
69748d3b48d53c4152cf1e4c,6974892348d53c4152cf1421,1769265811.541,unreal_1769246011541,0.0,0.0,0.0,0.217391304347826,0.2053571428571428,0.1833333333333333,0.6388681385576419,0.8166666666666667,0.15,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769246011541,2026-01-24T14:43:31.541Z,0,0,0,5,61.33333333333333,5.5,10723.571544953878,24.5,4.5,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.6571428571428571,0.0,0.3193115942028985,0.0,0.1972170346394104,0.516528628842309,0.6181876015634772,0.0,0.3818123984365228,0.5899003041946487,0.2314011579155221,0.17869853788982917,2,Combat,-0.07276223049021024,0.03384108308155345,0.03892114740865665
69748d5948d53c4152cf1eac,6974892348d53c4152cf1421,1769265841.546,unreal_1769246041546,0.25,0.16,0.0666666666666666,0.0434782608695652,0.0,0.0333333333333333,0.7141730844064546,0.9666666666666668,0.3833333333333333,0.3333333333333333,False,6974892348d53c4152cf1421,unreal_1769246041546,2026-01-24T14:44:01.546Z,2,4,2,1,0.0,1.0,11987.585080394509,29.0,11.5,1,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.0,0.08,0.0820289855072463,0.1391666666666666,0.2743766044349469,0.4955722566088599,0.1655237645233828,0.2808201323031419,0.5536561031734752,0.2164844539147421,0.45609458085727905,0.3274209652279788,0,Collection,-0.37341585027990654,0.22469342294175695,0.14872242733814964
69748d7748d53c4152cf1f0b,6974892348d53c4152cf1421,1769265871.549,unreal_1769246071549,0.75,0.28,0.3,0.0434782608695652,0.0267857142857142,0.0666666666666666,0.631952052647467,0.9166666666666666,0.1166666666666666,0.0,False,6974892348d53c4152cf1421,unreal_1769246071549,2026-01-24T14:44:31.549Z,6,7,9,1,8.0,2.0,10607.483204351623,27.5,3.5,0,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4285714285714286,0.0311111111111111,0.1131004140786749,0.3402777777777778,0.1871546798285334,0.6405328716849861,0.1765723807135033,0.5312417095513661,0.2921859097351307,0.07431905103784665,0.860464056658698,0.06521689230345555,0,Collection,-0.14216540287689544,0.4043694758014189,-0.26220407292452325
69748d9548d53c4152cf1f6a,6974892348d53c4152cf1421,1769265901.546,unreal_1769246101546,0.5,0.2,0.1333333333333333,0.7391304347826086,0.5178571428571429,0.35,0.5509006568307134,0.6666666666666666,0.2166666666666666,0.6666666666666666,False,6974892348d53c4152cf1421,unreal_1769246101546,2026-01-24T14:45:01.546Z,4,5,4,17,154.66666666666666,10.5,9247.013978539837,20.0,6.5,2,0,0,0,6974892348d53c4152cf1421,True,key_2tknxe0by,2026-01-24T14:26:03.703Z,0,0.4873949579831933,0.05,0.5522098404579223,0.2208333333333333,0.191891830874345,0.9649350046656008,0.5722767210101278,0.2288582466856028,0.1988650323042693,0.5989535562487316,0.271165358643598,0.12988108510767032,2,Combat,0.524634505210885,-0.5892986980151,0.06466419280421477
